,scores
368,0.6599999666213989
369,0.8700000643730164
370,0.12999999523162842
371,0.7500000596046448
372,1.849999189376831
373,1.1899999380111694
374,0.8500000834465027
375,1.4999996423721313
376,0.8600000739097595
377,1.7699992656707764
378,1.0000001192092896
379,0.8200000524520874
380,0.47999992966651917
381,1.979999303817749
382,1.279999852180481
383,1.6799994707107544
384,0.3699999749660492
385,1.209999918937683
386,2.339998960494995
387,1.100000023841858
388,0.6599999666213989
389,0.8700000643730164
390,0.12999999523162842
391,0.7500000596046448
392,1.849999189376831
393,1.1899999380111694
394,0.8500000834465027
395,1.5399996042251587
396,0.8600000739097595
397,1.7699992656707764
398,1.0000001192092896
399,0.8200000524520874
400,1.2399998903274536
401,2.1899991035461426
402,0.6799999475479126
403,1.6899994611740112
404,0.4599999487400055
405,0.7900000810623169
406,0.8500000238418579
407,1.81999933719635
408,1.3699997663497925
409,0.9100000858306885
410,1.8599992990493774
411,1.159999966621399
412,1.3299999237060547
413,2.1399991512298584
414,2.0799992084503174
415,1.209999918937683
416,0.8999999761581421
417,1.25
418,1.21999990940094
419,1.4999995231628418
420,1.2399998903274536
421,2.1899991035461426
422,0.6799999475479126
423,1.6899994611740112
424,0.4599999487400055
425,0.8300000429153442
426,0.8500000238418579
427,1.81999933719635
428,1.3699997663497925
429,0.9100000858306885
430,1.8599992990493774
431,1.159999966621399
432,1.3299999237060547
433,2.1399991512298584
434,2.0799992084503174
435,1.209999918937683
436,0.8999999761581421
437,1.25
438,1.21999990940094
439,1.4999995231628418
440,0.37999993562698364
441,0.6399999856948853
442,1.4499996900558472
443,2.4999988079071045
444,1.0200001001358032
445,0.5699999332427979
446,0.6299999952316284
447,2.459998846054077
448,3.3599979877471924
449,1.3099998235702515
450,3.2199978828430176
451,1.6699994802474976
452,1.519999623298645
453,1.1899999380111694
454,1.579999566078186
455,3.2299981117248535
456,1.97999906539917
457,0.4899999499320984
458,1.6099995374679565
459,0.619999885559082
460,0.37999993562698364
461,0.6399999856948853
462,1.4499996900558472
463,2.4999988079071045
464,1.0200001001358032
465,0.5699999332427979
466,0.6299999952316284
467,2.459998846054077
468,3.3599979877471924
469,1.3099998235702515
470,3.2199978828430176
471,1.6699994802474976
472,1.519999623298645
473,1.1899999380111694
474,1.579999566078186
475,3.2299981117248535
476,1.97999906539917
477,0.4899999499320984
478,1.6099995374679565
479,0.619999885559082
480,3.2399981021881104
481,1.3099998235702515
482,1.0100001096725464
483,1.3899998664855957
484,3.2399978637695312
485,1.5199997425079346
486,0.9700000286102295
487,1.9999991655349731
488,1.8999991416931152
489,2.5099987983703613
490,1.6199995279312134
491,2.5499987602233887
492,1.4199997186660767
493,1.1799999475479126
494,2.089999198913574
495,2.41999888420105
496,1.9999990463256836
497,1.4199997186660767
498,1.7399994134902954
499,2.0099992752075195
500,3.2399981021881104
501,1.3099998235702515
502,1.0100001096725464
503,1.3899998664855957
504,3.2399978637695312
505,1.5199997425079346
506,0.9700000286102295
507,1.9999991655349731
508,1.8999991416931152
509,2.5099987983703613
510,1.6199995279312134
511,2.5499987602233887
512,1.4199997186660767
513,1.1799999475479126
514,2.089999198913574
515,2.41999888420105
516,1.9999990463256836
517,1.4199997186660767
518,1.7399994134902954
519,2.0099992752075195
520,1.6199995279312134
521,2.2599990367889404
522,2.8599984645843506
523,4.419997692108154
