,scores
353,1.8599999584257603
354,1.1999999731779099
355,0.6599999852478504
356,1.339999970048666
357,0.8799999803304672
358,1.0399999767541885
359,0.909999979659915
360,0.4599999897181988
361,0.2699999939650297
362,1.6199999637901783
363,1.7399999611079693
364,0.909999979659915
365,0.9899999778717756
366,0.5799999870359898
367,0.8999999798834324
368,0.8299999814480543
369,0.7599999830126762
370,0.3799999915063381
371,1.6599999628961086
372,0.41999999061226845
373,1.3199999704957008
374,0.3899999912828207
375,0.6299999859184027
376,1.2399999722838402
377,0.9299999792128801
378,0.2699999939650297
379,0.8699999805539846
380,1.9899999555200338
381,1.5599999651312828
382,0.9999999776482582
383,0.8899999801069498
384,0.09999999776482582
385,2.1699999514967203
386,0.6099999863654375
387,0.3299999926239252
388,0.8599999807775021
389,0.03999999910593033
390,1.1599999740719795
391,1.5399999655783176
392,0.47999998927116394
393,0.5699999872595072
394,1.269999971613288
395,0.41999999061226845
396,1.4899999666959047
397,1.1899999734014273
398,1.3099999707192183
399,0.5099999886006117
400,1.2599999718368053
401,1.2399999722838402
402,0.0
403,0.8099999818950891
404,1.529999965801835
405,1.6899999622255564
406,0.7699999827891588
407,0.7199999839067459
408,0.25999999418854713
409,0.3799999915063381
410,1.3199999704957008
411,1.4699999671429396
412,0.8499999810010195
413,0.42999999038875103
414,0.7699999827891588
415,0.3899999912828207
416,0.8199999816715717
417,0.41999999061226845
418,0.6499999854713678
419,1.1899999734014273
420,0.8299999814480543
421,1.2799999713897705
422,0.40999999083578587
423,0.8999999798834324
424,0.8599999807775021
425,1.3699999693781137
426,0.8499999810010195
427,1.1399999745190144
428,0.4499999899417162
429,0.40999999083578587
430,0.7199999839067459
431,0.09999999776482582
432,1.3199999704957008
433,0.5899999868124723
434,0.4999999888241291
435,0.5099999886006117
436,0.2799999937415123
437,0.5099999886006117
438,0.35999999195337296
439,0.23999999463558197
440,1.5699999649077654
441,1.8299999590963125
442,0.3499999921768904
443,1.3999999687075615
444,0.47999998927116394
445,0.1099999975413084
446,0.9899999778717756
447,0.20999999530613422
448,1.2999999709427357
449,0.909999979659915
450,0.3299999926239252
451,0.7399999834597111
452,1.7099999617785215
453,0.8199999816715717
454,0.30999999307096004
455,0.3499999921768904
456,1.2499999720603228
457,0.6899999845772982
458,0.3799999915063381
459,1.2999999709427357
460,0.2799999937415123
461,0.8899999801069498
462,0.30999999307096004
463,0.4999999888241291
464,0.20999999530613422
465,0.5999999865889549
466,1.3799999691545963
467,0.7599999830126762
468,0.9199999794363976
469,1.0199999772012234
470,1.169999973848462
471,0.5599999874830246
472,0.4499999899417162
473,0.9699999783188105
474,1.0199999772012234
475,0.6899999845772982
476,0.41999999061226845
477,0.7199999839067459
478,0.6899999845772982
479,0.909999979659915
480,0.47999998927116394
481,0.46999998949468136
482,0.08999999798834324
483,0.5199999883770943
484,0.4499999899417162
485,0.5299999881535769
486,1.2999999709427357
487,0.9599999785423279
488,0.6599999852478504
489,0.40999999083578587
490,0.7699999827891588
491,0.6999999843537807
492,1.3299999702721834
493,0.42999999038875103
494,0.8099999818950891
495,0.8499999810010195
496,0.9299999792128801
497,0.19999999552965164
498,0.7699999827891588
499,1.6699999626725912
500,0.5999999865889549
501,0.3899999912828207
502,0.9499999787658453
503,0.42999999038875103
504,0.11999999731779099
505,1.0099999774247408
506,1.2099999729543924
