,actor_loss,critic_loss
145,-0.0453977869823575,2.4907256602091365e-05
146,-0.04594071470201015,2.5546992856106953e-05
147,-0.04468894824385643,2.975116344714479e-05
148,-0.0461576022207737,2.476160389051074e-05
149,-0.046201602555811405,2.82847377093276e-05
150,-0.04703398738056421,2.9041947300356696e-05
151,-0.04651894215494394,3.359346915203787e-05
152,-0.04624560158699751,2.8055965276507778e-05
153,-0.04722635503858328,3.4362698079348776e-05
154,-0.04722482431679964,2.5761716278793757e-05
155,-0.047662498988211156,2.3843848657634227e-05
156,-0.046584469825029375,3.038972795366135e-05
157,-0.04779807850718498,3.020990866389184e-05
158,-0.04871585313230753,2.915264235525683e-05
159,-0.04840387236326933,3.877225590258604e-05
160,-0.048500898852944375,3.2573808857705445e-05
161,-0.0496590755879879,2.9030129826423946e-05
162,-0.04646589569747448,3.2231347631750396e-05
163,-0.049117390997707844,2.845699837052962e-05
164,-0.04893753733485937,3.655027210243133e-05
165,-0.05023288335651159,4.102195189261693e-05
166,-0.05060574095696211,4.027090735689853e-05
167,-0.05046619642525911,4.0143719934349066e-05
168,-0.051432359777390954,4.6733116960240295e-05
169,-0.05031341798603535,3.838689881376922e-05
170,-0.0508209902793169,3.617895463321474e-05
171,-0.05004456155002117,3.5214034323871604e-05
172,-0.05082336459308863,4.635367959053838e-05
173,-0.05136984158307314,3.4413228513585635e-05
174,-0.051282378286123274,2.946467502624728e-05
175,-0.05139475408941507,4.120901376154506e-05
176,-0.050306050851941106,3.8196086961761466e-05
177,-0.05252067521214485,4.5559157297248023e-05
178,-0.051998105645179746,4.1152523408527486e-05
179,-0.0524295587092638,4.40099591287435e-05
180,-0.05254927482455969,4.242378781782463e-05
181,-0.05049149114638567,4.021351696792408e-05
182,-0.05083179492503405,4.32757314229093e-05
183,-0.05223299730569124,5.110672555019846e-05
184,-0.05269495714455843,4.852023694184027e-05
185,-0.052710316702723505,5.5967602202144916e-05
186,-0.05320256315171719,5.233581559878075e-05
187,-0.05239134356379509,5.07206946167571e-05
188,-0.05093155298382044,4.395696059873444e-05
189,-0.05198809374123812,4.311550346756121e-05
190,-0.05614340789616108,5.438194766611559e-05
191,-0.05472064502537251,7.042926463327604e-05
192,-0.053365391492843625,4.9582976407691605e-05
193,-0.053456975519657134,6.338791181406122e-05
194,-0.054358265548944476,5.010191416658927e-05
195,-0.05312506817281246,4.992454832972726e-05
196,-0.05269832331687212,4.8094584417412986e-05
197,-0.054055041447281835,5.37794343472342e-05
198,-0.05262324158102274,7.049105515761766e-05
199,-0.055065234936773774,6.853214690636378e-05
200,-0.05578529704362154,5.915693127462873e-05
201,-0.05459340587258339,5.412322270785808e-05
202,-0.05532888062298298,5.6794248939695537e-05
203,-0.05467218924313784,5.481510088429786e-05
204,-0.0548682950437069,6.108779152782517e-05
205,-0.055016572773456576,5.7358834146725714e-05
206,-0.05549755096435547,6.073859849493601e-05
207,-0.05533167067915201,6.61052887153346e-05
208,-0.054565075784921646,5.402314000093611e-05
209,-0.05741037912666798,7.285795381903882e-05
210,-0.05714146476238966,5.484035691551981e-05
211,-0.05637887753546238,5.0845527402998415e-05
212,-0.056746456772089005,5.232606727076927e-05
213,-0.056323851086199285,6.270226676861058e-05
214,-0.05781469065696001,6.55261984320532e-05
215,-0.05705848056823015,5.9857312498934335e-05
216,-0.057122863829135895,6.877211799292127e-05
217,-0.05778209250420332,5.745274193031946e-05
218,-0.056980731710791585,5.566148156503914e-05
219,-0.057197805307805535,5.809146687170141e-05
220,-0.05712826810777187,7.591498897454584e-05
221,-0.055645260587334634,6.401761720553623e-05
222,-0.05738789085298777,7.199466544989263e-05
223,-0.05748651251196861,5.480804102262482e-05
224,-0.05847107656300068,7.11171377588471e-05
225,-0.06134200617671013,8.046707134781172e-05
226,-0.06153803505003452,8.215261022996856e-05
227,-0.05998751875013113,7.722627851762809e-05
228,-0.05952138453722,6.121898331912234e-05
229,-0.05877465698868036,8.63755858517834e-05
230,-0.060473259352147576,7.056467866277672e-05
231,-0.05921212751418352,6.25336249868269e-05
232,-0.06301725097000599,8.758782587392488e-05
233,-0.062413119710981846,7.939382030599517e-05
234,-0.06324539687484503,8.856633430696093e-05
235,-0.06357664819806814,7.268417321029119e-05
236,-0.059261846356093884,7.434903909597779e-05
237,-0.06371430289000272,7.123054292605957e-05
238,-0.05999008808284998,6.724463837599614e-05
239,-0.06118051744997501,7.072976331983228e-05
240,-0.06038920544087887,6.344468711176887e-05
241,-0.060973016545176506,7.062691074679605e-05
242,-0.0651769321411848,7.196216829470359e-05
243,-0.06665735635906458,0.0001234998229847406
244,-0.06042111683636904,6.86618365762115e-05
245,-0.06379296630620956,7.197541945060947e-05
246,-0.0631683262065053,8.090335259112181e-05
247,-0.060618098080158236,6.588448513866751e-05
248,-0.062368389777839185,7.146697407733882e-05
249,-0.06416166815906763,6.771317530365195e-05
250,-0.06281995195895433,7.899865158833563e-05
251,-0.06226626802235842,8.662841837576707e-05
252,-0.06241043582558632,7.608272708239383e-05
253,-0.06289754193276167,9.899365159071749e-05
254,-0.06253777705132961,7.03149124092306e-05
255,-0.06529628485441208,7.830023005226395e-05
256,-0.0635676097124815,7.333990124607226e-05
257,-0.06383660845458508,7.24016579624731e-05
258,-0.06444657929241657,8.808896363916574e-05
259,-0.061428950913250444,6.860269495518878e-05
260,-0.06315068937838078,9.197529525408754e-05
261,-0.06364755127578973,9.855857188085792e-05
262,-0.0679395666345954,7.563227718492272e-05
263,-0.06461693421006202,8.376547348234453e-05
264,-0.06404620334506035,8.420940775977215e-05
265,-0.0641959086060524,7.146305142669007e-05
266,-0.06410778984427452,7.520489507442107e-05
267,-0.06507153492420911,8.202737371902913e-05
268,-0.06433607973158359,8.278679306386038e-05
269,-0.06921541262418032,8.301139805553249e-05
270,-0.06697497610002756,7.97964150478947e-05
271,-0.06683837808668613,0.00010505013960937504
272,-0.06736930813640356,7.16667236702051e-05
273,-0.07006364408880472,8.857238681230229e-05
274,-0.06718633119016885,7.73681986174779e-05
275,-0.06717284042388201,9.714362995509873e-05
276,-0.06993917673826218,9.222645894624293e-05
277,-0.06816126089543104,7.843854173188447e-05
278,-0.06908814068883658,9.765894064912572e-05
279,-0.06977492850273848,9.684991655376508e-05
280,-0.07410291954874992,0.00012120642586523899
281,-0.07033337503671647,9.190748023684137e-05
282,-0.07193201053887606,9.28972459405486e-05
283,-0.07074274457991123,0.00010784180340124294
284,-0.06993415467441082,0.00010340143808207358
285,-0.0722876526415348,9.91087650618283e-05
286,-0.07467728834599256,0.00011256949146627448
287,-0.07449845038354397,0.00011062854828196578
288,-0.0726237066090107,8.454253111267462e-05
289,-0.0747196352109313,0.00010554917025729083
290,-0.07547179665416479,9.389267233927967e-05
291,-0.07484532538801432,0.0001075174428478931
292,-0.07489845417439937,0.00011407586898712908
293,-0.07601352371275424,0.00010091057974932482
294,-0.07646506316959858,0.00010414294756628806
295,-0.07827669158577918,0.00011632586647465359
296,-0.07767723109573126,0.00010568494926701532
297,-0.08147820755839348,0.00012753067421726881
298,-0.08005213737487793,0.0001143112254794687
299,-0.0820526447147131,0.00011558032820175867
300,-0.08162841834127903,9.772205066838069e-05
301,-0.08403454963117837,0.000111726450813876
302,-0.07870107609778643,9.890680557873565e-05
303,-0.08329067267477512,9.044108392117778e-05
304,-0.08479338102042674,0.00012536438371171243
305,-0.08087742254137993,0.00011287040360912215
306,-0.08384536653757095,0.00011005972573912004
307,-0.08364150226116181,9.120158520090627e-05
308,-0.08608172237873077,0.00012410913041094318
309,-0.08743271715939045,0.00011209876556677046
310,-0.0861178494989872,0.00011342694870108971
311,-0.08480753488838673,9.906642226269469e-05
312,-0.08823075667023658,0.00013341788780962816
313,-0.08671655915677548,0.00014541750242642594
314,-0.09167341589927673,0.00011551080715435091
315,-0.08757734224200249,0.00012192415597382933
316,-0.09042189344763756,0.00011734922900359379
317,-0.08468136675655842,0.00011137955625599716
318,-0.08976065739989281,0.00011835970653919503
319,-0.09012504406273365,0.00012370555250527105
320,-0.09497861191630363,0.0001255836097698193
321,-0.09229995533823968,0.00011092952045146375
322,-0.09450395703315735,0.0001448674509447301
323,-0.09516660496592522,0.00012233892193762584
324,-0.09485547840595246,0.00011123134681838565
325,-0.09155052565038205,0.0001287147737457417
326,-0.09570959247648717,0.0001298950708587654
327,-0.09545021131634712,0.00012385552690830082
328,-0.09683754518628121,0.00015048682180349716
329,-0.09414901286363601,0.00012861452560173348
330,-0.0930390939116478,0.00013171886021154933
331,-0.09864768087863922,0.00013157843677618074
332,-0.0989423081278801,0.00011793651756306645
333,-0.09911263920366764,0.00012700710321951193
334,-0.0971091590821743,0.00013864229622413405
335,-0.09813826493918895,0.0001275647016882431
336,-0.09764045104384422,0.00012217870280437638
337,-0.10278668440878391,0.00013919400153099558
338,-0.0977756641805172,0.00013125444675097243
339,-0.09731379263103009,0.00013395380228757857
340,-0.09888129457831382,0.00015278430691978429
341,-0.09870541058480739,0.00015040337093523702
342,-0.09753246605396271,0.00014109565199760254
343,-0.09955718405544758,0.00014561444622813725
344,-0.09639827087521553,0.00012625207691598916
345,-0.1039391152560711,0.00014058000160730444
346,-0.0975459337234497,0.00012999623832001816
347,-0.09990157820284366,0.0001304779765632702
348,-0.09906539395451545,0.00014401917323993984
349,-0.10173939168453217,0.000139338588269311
350,-0.09808781817555427,0.0001561260021844646
351,-0.0991502907127142,0.00011948767369176493
352,-0.10744476541876793,0.0001491071601776639
353,-0.10521209500730037,0.00013571951349149457
354,-0.10626062601804734,0.0001622604610020062
355,-0.10573369823396206,0.00014361505018314346
356,-0.10724905580282211,0.0001399897057126509
357,-0.10657948963344097,0.0001406167841196293
358,-0.10836134627461433,0.00014960443404561375
359,-0.11154254227876663,0.00015936934105411637
360,-0.10841861926019192,0.00014555398338416125
361,-0.10945076867938042,0.00014595963875763118
362,-0.11402739696204663,0.00015956710194586776
363,-0.11586631387472153,0.00016506818246853072
364,-0.11546180248260499,0.0001625120385142509
365,-0.1116827443242073,0.0001490214286604896
366,-0.11087344326078892,0.0001423192188667599
367,-0.10825160034000873,0.00017076135518436785
368,-0.11342771798372268,0.000152334987433278
369,-0.11281145587563515,0.0001469921538955532
370,-0.11583462096750737,0.00016741920189815572
371,-0.1160254254937172,0.00017567621398484334
372,-0.10954222418367862,0.00014718429047206883
373,-0.11969565078616143,0.00014663097135780845
374,-0.116059834882617,0.00015054641989991068
375,-0.12102097794413566,0.00015908601781120524
376,-0.11812103986740112,0.00016368646683986298
377,-0.11720365285873413,0.00019083606457570568
378,-0.11933225132524967,0.00017963618956855497
379,-0.12139351442456245,0.00016549487991142088
380,-0.12409929782152176,0.00017203542083734646
381,-0.12125395573675632,0.00016990926997095812
382,-0.1228296510875225,0.0001668330416578101
383,-0.12283460237085819,0.00017268077499466017
384,-0.12001717761158943,0.00014147733236313798
385,-0.12653507702052594,0.0001709887965262169
386,-0.12440016195178032,0.00016036603337852285
387,-0.1211807120591402,0.00016786187115940264
388,-0.12456470541656017,0.00016188837362278717
389,-0.12329101674258709,0.00017970767730730587
390,-0.1279235530644655,0.00016276965070574078
391,-0.13248962797224523,0.00018951033562188968
392,-0.12802266143262386,0.00014730653128935955
393,-0.1293387643992901,0.0001621680970856687
394,-0.12859542109072208,0.0001925917818880407
395,-0.13007596619427203,0.00014797302064835095
396,-0.13297521583735944,0.00016133089702634605
397,-0.12999463975429534,0.000182027370101423
398,-0.13053247146308422,0.00020495255594141782
399,-0.13170857727527618,0.00017963900572794955
400,-0.12932830043137072,0.00017618699130252934
401,-0.1355100043118,0.0002083631930872798
402,-0.128570818901062,0.00016777970122348052
403,-0.13113271594047546,0.00017546445487823804
404,-0.13220941424369811,0.00016822087964101228
405,-0.13218031078577042,0.00020070434729859698
406,-0.13091168366372585,0.0001620567560166819
407,-0.13336648009717464,0.00016434369099442846
408,-0.1317599855363369,0.0001976347943127621
409,-0.14209746830165387,0.00017689878804958426
410,-0.13993108607828617,0.00018663847549760249
411,-0.1403766456991434,0.00017974425536522177
412,-0.13605810031294824,0.00018177601086790673
413,-0.13705243915319443,0.00018391530829831026
414,-0.13876837119460106,0.00018869047453335953
415,-0.13146258965134622,0.00016431859221484048
416,-0.13304245583713054,0.0001549524731672136
417,-0.13950513005256654,0.00017034596494340802
418,-0.13608584627509118,0.00018188492977060377
419,-0.13746431469917297,0.0002045554283540696
420,-0.13790892139077188,0.00017849787909653969
421,-0.13664341978728772,0.00019970801113231574
422,-0.13803202398121356,0.00020184200620860794
423,-0.14035576730966567,0.0002017942606471479
424,-0.14036370441317558,0.00020785385131603107
425,-0.14142835102975368,0.00016897768691706005
426,-0.13531977199018003,0.00018480620601621923
427,-0.1419490747153759,0.0001830348908697488
428,-0.13919476196169853,0.0001687102332653012
429,-0.14028104469180108,0.00020223935644025914
430,-0.1405935987830162,0.00018701855588005857
431,-0.14345788285136224,0.0001919742066093022
432,-0.14001169577240943,0.0001960868528840365
433,-0.143539260327816,0.00019631662726169453
434,-0.14523256346583366,0.00019203458905394654
435,-0.14628121629357338,0.0001899206661619246
436,-0.14491011016070843,0.00019454981375019998
437,-0.1445131916552782,0.00016362321912311018
438,-0.14907260835170746,0.00017236108978977427
439,-0.143631686642766,0.00020157054023002275
440,-0.14840618148446083,0.00015723853503004647
441,-0.1438847541809082,0.00016787325257610063
442,-0.14691339544951915,0.0001843478596128989
443,-0.1484177052974701,0.0001895433095342014
444,-0.14692079350352288,0.00019915050688723568
445,-0.1461437687277794,0.00019034912911592984
446,-0.14929490089416503,0.00019409897795412688
447,-0.1467718169093132,0.0002496699831681326
448,-0.14797996692359447,0.00018398805877950508
449,-0.14866735003888606,0.00019126518272969407
450,-0.15021209120750428,0.0001649082169024041
451,-0.14908325523138047,0.0001917569379656925
452,-0.1511100597679615,0.00018358159686613363
453,-0.1530257284641266,0.00023236414454004263
454,-0.15234662666916848,0.00017585005007276778
455,-0.15441238433122634,0.00019150927946611773
456,-0.1485145702958107,0.00018265871767653152
457,-0.1555964432656765,0.00019225421165174338
458,-0.15628494769334794,0.0001727408638544148
459,-0.15453915297985077,0.00018397313469904476
460,-0.15368314161896707,0.00016285627898469102
461,-0.15416827648878098,0.00017415444017387927
462,-0.16424351260066034,0.0001987832201848505
463,-0.15547126457095145,0.0001912521718622884
464,-0.15635669082403184,0.00017381202815158758
465,-0.1569507047533989,0.0001929992351506371
466,-0.16013628914952277,0.00020712437435577158
467,-0.15482022240757942,0.00017795667590689846
468,-0.1594463087618351,0.00020659141810028814
469,-0.1535215936601162,0.0001923679192259442
470,-0.16284208074212075,0.00020946491058566609
471,-0.1604631155729294,0.00021038487975602038
472,-0.15965506434440613,0.00018900323411799035
473,-0.1601613335311413,0.00018657118271221408
474,-0.16105019226670264,0.0001663216251472477
475,-0.16415897086262704,0.00017440846422687173
476,-0.16027222573757172,0.00018174446922785136
477,-0.1593587726354599,0.000188459234777838
478,-0.1622578203678131,0.0001975195380509831
479,-0.15831817910075188,0.00017367977925459855
480,-0.16053962409496308,0.0001693244048510678
481,-0.16363135650753974,0.000183093815940083
482,-0.16176905184984208,0.00018280326039530337
483,-0.16314437240362167,0.0001905117831483949
484,-0.16450135409832,0.00017900376951729413
485,-0.16310693845152854,0.000188718557546963
486,-0.1716443791985512,0.0001782937135430984
487,-0.17117046564817429,0.00017302981796092355
488,-0.16403487250208854,0.00018798952660290525
489,-0.16630873158574105,0.00017195903201354666
490,-0.16452693045139313,0.00018610422994242982
491,-0.16459074914455413,0.00018849984298867638
492,-0.16537978053092955,0.0001930399528646376
493,-0.1642961747944355,0.0001851063352660276
494,-0.16484091728925704,0.00017704691636026836
495,-0.16279807165265084,0.0002050210849120049
496,-0.1670789085328579,0.00018244072052766568
497,-0.16803507506847382,0.00021218166293692775
498,-0.16413372978568078,0.00019678010467032435
499,-0.1672166369855404,0.00021271515797707252
500,-0.16992389932274818,0.00019437394803389907
501,-0.17042652368545533,0.00020967347954865546
502,-0.16616174057126046,0.0002032906952081248
503,-0.1693817600607872,0.0002145226339052897
504,-0.16946036741137505,0.00017577738763066008
505,-0.17115823104977607,0.0001899570102978032
506,-0.17239557206630707,0.0001847969582740916
507,-0.1745639108121395,0.00023627768605365417
508,-0.1731219120323658,0.0002293321507750079
509,-0.1742274984717369,0.00023675848424318247
510,-0.17436824589967728,0.00017335735356027726
511,-0.1793440744280815,0.0002150835109205218
512,-0.17681440189480782,0.00021088343346491455
513,-0.17758017256855965,0.0002160285148420371
514,-0.17993927001953125,0.00025676515942905096
515,-0.1785155676305294,0.00022551502406713552
516,-0.17868926301598548,0.0002055158060102258
517,-0.18509023860096932,0.0002117139876645524
518,-0.18694345727562905,0.0002060336570139043
519,-0.18260486349463462,0.00020731700569740497
520,-0.18251669853925706,0.00021457138427649625
521,-0.18693656250834464,0.00020917364163324236
522,-0.18821691870689392,0.00019053225478273816
523,-0.1864074870944023,0.00021766124918940478
524,-0.18081245869398116,0.00021368706075008959
525,-0.18442073166370393,0.00019491639504849446
526,-0.1905892200767994,0.00020662105598603375
527,-0.18767452090978623,0.0002484288430423476
528,-0.18897719383239747,0.000206458580942126
529,-0.19576626643538475,0.0002269876109494362
530,-0.19039062783122063,0.00021613150456687436
531,-0.19802595004439355,0.0002311571195605211
532,-0.1907640852034092,0.00020553747890517116
533,-0.20099612772464753,0.00022438797022914514
534,-0.2005205199122429,0.0002187171259720344
535,-0.19274259582161904,0.00020875450245512185
536,-0.2006605952978134,0.00020254389019100927
537,-0.19498854652047157,0.000213758016252541
538,-0.1994428053498268,0.00020987796560802962
539,-0.19610772132873536,0.0002051621508144308
540,-0.2043144553899765,0.00020218678910168819
541,-0.20831863656640054,0.0002538463595556095
542,-0.19924793764948845,0.0001942648545082193
543,-0.20092430487275123,0.00020857105519098696
544,-0.20147511810064317,0.00025467530940659344
545,-0.2038809046149254,0.00021803368654218502
546,-0.20758428499102594,0.00022578528223675675
547,-0.20526544377207756,0.0002145070204278454
548,-0.20984435677528382,0.00020494859854807145
549,-0.21172558441758155,0.00021019911728217266
550,-0.21392454355955123,0.00022220548416953533
551,-0.21018251851201059,0.00022875659342389554
552,-0.20757668912410737,0.0002108091546688229
553,-0.2065929092466831,0.00023352807911578566
554,-0.20953357666730882,0.00018707097115111537
555,-0.2079161912202835,0.00019069843838224188
556,-0.209809660166502,0.00025076970050577076
557,-0.20351846665143966,0.0001909627015265869
558,-0.2124373011291027,0.00020262374637241009
559,-0.2089502602815628,0.00023456151320715434
560,-0.20923328623175622,0.0002209814207162708
561,-0.20924458429217338,0.0002218546058429638
562,-0.21216797307133675,0.0002693810347409453
563,-0.20845935270190238,0.00016364855400752276
564,-0.21656221598386766,0.00019733234439627266
565,-0.21708667427301406,0.00020021336968056858
566,-0.2120595768094063,0.00020707845433207695
567,-0.21529403030872346,0.000216146839375142
568,-0.21306620463728904,0.00019291555654490366
569,-0.21538033634424208,0.0002502039242244791
570,-0.22064116597175598,0.00019909761140297634
571,-0.21567482203245164,0.000234205605374882
572,-0.22459435611963272,0.00020273787413316313
573,-0.2219390854239464,0.00021820553520228713
574,-0.22330901846289636,0.00023575554296257907
575,-0.22339346781373023,0.00023220439761644228
576,-0.21922038346529008,0.00020578218100126834
577,-0.22416382879018784,0.00020600283023668452
578,-0.21883750781416894,0.0002122208781656809
579,-0.22200917601585388,0.0002046623354544863
580,-0.2162951074540615,0.00020696928768302315
581,-0.22361720874905586,0.00025683767307782546
582,-0.2206052802503109,0.00020544064536807128
583,-0.2305351123213768,0.0002440666728944052
584,-0.21996574699878693,0.0002609800016216468
585,-0.22185275629162787,0.00021186574776947963
586,-0.22555194422602654,0.00020401334404596128
587,-0.2259169951081276,0.00021379975005402229
588,-0.22924035862088205,0.00021121286918059922
589,-0.22718205451965331,0.00021862934445380234
590,-0.2312668539583683,0.0002354544667468872
591,-0.22296376004815102,0.00024253264564322308
592,-0.23326148912310601,0.0002219117792265024
593,-0.22946922108530998,0.00024872259527910503
594,-0.2295461744070053,0.00022693547944072635
595,-0.23313186168670655,0.00022634184715570883
596,-0.23642635047435762,0.0002492748353688512
597,-0.2355527438223362,0.0002204681164585054
598,-0.24036195874214172,0.00024234079028246925
599,-0.22788889557123185,0.00020245681080268695
600,-0.23415932953357696,0.00022978990964475087
601,-0.236613991856575,0.0002175324123527389
602,-0.24864083230495454,0.0002404167244094424
603,-0.24146268963813783,0.0002212703817349393
604,-0.24261629208922386,0.0002283665926370304
605,-0.24309416562318803,0.00023021150118438528
606,-0.245899198949337,0.0002129699907527538
607,-0.23177898973226546,0.00022310047716018745
608,-0.2438141316175461,0.00025549800993758255
609,-0.2345271296799183,0.00020271137036615984
610,-0.23689049184322358,0.00022306552200461737
611,-0.23641427382826805,0.000221410216181539
612,-0.23222846314311027,0.0002539527260523755
613,-0.23852182552218437,0.00023792938009137288
614,-0.23897817879915237,0.00023140565172070638
615,-0.2508513890206814,0.00025676930308691224
616,-0.2436215192079544,0.0002690961387997959
617,-0.2437933474779129,0.00023009266078588553
